Catalog#,Artist,Title,Label,Format,Rating,Released,release_id,CD,Track Number,Track Title,Catalog#
514792 2,"Richard Thomas (30), Stewart Lee",Jerry Springer The Opera Live,Sony Music UK,"2xCD, Album",,2003,2801114,2,16,It Ain't Easy Being Me Part 2,
514792 2,"Richard Thomas (30), Stewart Lee",Jerry Springer The Opera Live,Sony Music UK,"2xCD, Album",,2003,2801114,2,17,Marriage Of Heaven & Hell,
514792 2,"Richard Thomas (30), Stewart Lee",Jerry Springer The Opera Live,Sony Music UK,"2xCD, Album",,2003,2801114,2,18,This Is My Cheesey Jerry Springer Moment,
514792 2,"Richard Thomas (30), Stewart Lee",Jerry Springer The Opera Live,Sony Music UK,"2xCD, Album",,2003,2801114,2,19,Jerry It Is Finished,
514792 2,"Richard Thomas (30), Stewart Lee",Jerry Springer The Opera Live,Sony Music UK,"2xCD, Album",,2003,2801114,2,20,Jerry Eleison,
514792 2,"Richard Thomas (30), Stewart Lee",Jerry Springer The Opera Live,Sony Music UK,"2xCD, Album",,2003,2801114,2,21,Please Don't Die,
514792 2,"Richard Thomas (30), Stewart Lee",Jerry Springer The Opera Live,Sony Music UK,"2xCD, Album",,2003,2801114,2,22,Take Care,
514792 2,"Richard Thomas (30), Stewart Lee",Jerry Springer The Opera Live,Sony Music UK,"2xCD, Album",,2003,2801114,2,23,Martin's Richard-esque Finale De Grand Fromage,
514792 2,"Richard Thomas (30), Stewart Lee",Jerry Springer The Opera Live,Sony Music UK,"2xCD, Album",,2003,2801114,2,24,Play Out,
,Tones And I,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,1,Dance Monkey,
,"Kygo, Whitney Houston",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,2,Higher Love,
,Regard 4,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,3,Ride It,
,"Ed Sheeran, Stormzy",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,4,Take Me Back To London,
,Post Malone,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,5,Circles,
,Joel Corry,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,6,Sorry,
,"Sigala, Ella Henderson",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,7,We Got Love,
,AJ Tracey,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,8,Ladbroke Grove,
,"Jorja Smith, Burna Boy",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,9,Be Honest,
,"Sam Feldt, RANI 11",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,10,Post Malone,
,"Ariana Grande, Social House",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,11,Boyfriend,
,Billie Eilish,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,12,All The Good Girls Go To Hell,
,Lil Tecca,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,13,Ran$om,
,Lil Nas X,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,14,Panini,
,"DJ TiÃ«sto, Mabel 5",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,15,God Is A Dancer,
,"Jax Jones, Bebe Rexha",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,16,Harder,
,"Riton, Oliver Heldens, Vula",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,17,Turn Me On,
,"Becky Hill, WEISS 6",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,18,I Could Get Used To This,
,"DJ TiÃ«sto, Jonas Blue, Rita Ora",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,19,Ritual,
,Stormzy,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,20,Crown,
,Lizzo,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,21,Good As Hell,
,"Mist 34, Fredo 2",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,22,So High,
,"Young T & Bugsey, Aitch 6",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,23,Strike A Pose,
,"Y2K 11, bbno$",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,24,Lalala,
,Aitch 6,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,1,25,Taste (Make It Shake),
,Lewis Capaldi,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,1,Bruises,
,Dermot Kennedy,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,2,Outnumbered,
,Sam Smith 12,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,3,How Do You Sleep?,
,Tom Walker 12,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,4,Better Half Of Me,
,"Dan + Shay, Justin Bieber",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,5,"10,000 Hours",
,Camila Cabello,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,6,Liar,
,Normani,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,7,Motivation,
,"Diplo, Jonas Brothers",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,8,Lonely,
,Lana Del Rey,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,9,Doin' Time,
,Miley Cyrus,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,10,Slide Away,
,Sam Fender,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,11,Will We Talk?,
,HAIM 2,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,12,Summer Girl,
,Maroon 5,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,13,Memories,
,"DJ Spoony, Paloma Faith",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,14,Moving Too Fast,
,Westlife,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,15,Dynamite,
,CÃ©line Dion,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,16,Lying Down,
,Colin Thackery,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,17,The Wind Beneath My Wings,
,"Philip Oakey, Giorgio Moroder",Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,18,Together In Electric Dreams,
,The Style Council,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,19,Shout To The Top,
,UB40,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,20,If It Happens Again,
,Level 42,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,21,Hot Water,
,Rockwell,Now That's What I Call Music! 104,"Sony Music, Universal Music On Demand","Compilation, Stereo",,08/11/2019,14374297,2,22,Somebody's Watching Me,
663613 2,Jamiroquai,Virtual Insanity,Sony Soho Square,"CD, Single, CD1",,1996,4622226,1,1,Virtual Insanity,
663613 2,Jamiroquai,Virtual Insanity,Sony Soho Square,"CD, Single, CD1",,1996,4622226,1,2,Do You Know Where You're Coming From (Original Mix),
663613 2,Jamiroquai,Virtual Insanity,Sony Soho Square,"CD, Single, CD1",,1996,4622226,1,3,Bullet,
663613 2,Jamiroquai,Virtual Insanity,Sony Soho Square,"CD, Single, CD1",,1996,4622226,1,4,Virtual Insanity (Album Version),
664097 2,Reef,Come Back Brighter,Sony Soho Square,"CD, Single, CD1",,1997,1459447,1,1,Come Back Brighter,
664097 2,Reef,Come Back Brighter,Sony Soho Square,"CD, Single, CD1",,1997,1459447,1,2,Resignation,
664097 2,Reef,Come Back Brighter,Sony Soho Square,"CD, Single, CD1",,1997,1459447,1,3,It's Not What I Need,
664097 2,Reef,Come Back Brighter,Sony Soho Square,"CD, Single, CD1",,1997,1459447,1,4,Hawaiian Tooth,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,1,I Came To Bring The Pain,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,2,The Ghetto,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,3,Bounce,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,4,All I Know,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,5,Game Over (Flip),
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,6,Sun Don't Shine,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,7,Represent,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,8,Rags 2 Riches,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,9,Ain't No Party,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,10,Check (Let's Ride),
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,11,Dem Boyz,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,1,12,Sunshine,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,2,1,Y'all Don't Want It,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,2,2,We Ain't Playin,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,2,3,U Neva Know,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,2,4,Throw Up Yo' Hood,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,2,5,Drugz (Screwed),
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,2,6,Where I'm From,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,2,7,Dem Boyz (Remix) (Screwed),
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,2,8,What's My Name,
"516442 2, COL 516442 2, 5164422000",Lil' Flip,U Gotta Feel Me,"Sony Urban Music, Columbia, Sucka Free Records, Clover G Records","2xCD, Album",,2004,1673902,2,9,Ain't No N****,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,1,Intro,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,2,Calling All Girls,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,3,Make It Up With Love,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,4,Let Me,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,5,It's Us,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,6,Shawty,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,7,Holla At Ya Boy,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,8,You Are,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,9,I Wish,
516213 2,ATL (3),The ATL Project ,"Sony Urban Music, Epic","CD, Album",,2004,4129620,1,10,No More,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,1,Lose My Breath,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,2,Soldier,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,3,Cater 2 U,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,4,T-Shirt,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,5,Is She The Reason,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,6,Girl,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,7,Bad Habit,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,8,If,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,9,Free,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,10,Through With Love,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,11,Love,
"517916 2, COL 517916 2, 5179162000",Destiny's Child,Destiny Fulfilled,"Sony Urban Music, Columbia","CD, Album, Enh",,2004,441750,1,12,Game Over,
MOSCDS132,ATB,9pm (Till I Come),"Sound Of Ministry, Data Records","CD, Single",,1999,102652,1,1,9pm (Till I Come) (Radio Edit),
MOSCDS132,ATB,9pm (Till I Come),"Sound Of Ministry, Data Records","CD, Single",,1999,102652,1,2,9pm (Till I Come) (Sequential One 1999 Remix),
MOSCDS132,ATB,9pm (Till I Come),"Sound Of Ministry, Data Records","CD, Single",,1999,102652,1,3,9pm (Till I Come) (Signum Remix),
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,1,I Can Make You Feel Good,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,2,A Night to Remember,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,3,Friends,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,4,This Is For The Lover In You,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,5,Over And Over,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,6,There It Is,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,7,Make That Move,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,8,Dead Giveaway,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,9,Disappearing Act,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,10,I Owe You One,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,11,Take That To The Bank,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,12,Right In The Socket,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,13,Sweeter As The Days Go By,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,14,Uptown Festival,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,15,The Second Time Around,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,16,Deadline USA,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,17,Attention To My Baby,
"SPEC2087, 00602527909820",Shalamar,I Can Make You Feel Good (The Best Of Shalamar),"Spectrum Music, Spectrum Music","CD, Comp",,2012,6479236,1,18,Dancing In the Sheets,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,1,Intro,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,2,Trick Me,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,3,Milkshake,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,4,Keep It Down,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,5,In Public,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,6,Flashback,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,7,Protect My Heart,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,8,Millionaire,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,9,Glow,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,10,Sugar Honey Iced Tea,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,11,Attention,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,12,Rolling Through The Hood,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,13,Stick Up,
"0724359688923, CDV2978",Kelis,Tasty,"Star Trak Entertainment, Virgin","CD, Album",,2003,1315376,1,14,Marathon,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,1,Nothing's Gonna Stop Me,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,2,Yeah Yeah Yeah,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,3,Hum Drum,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,4,Lean Back,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,5,Take Me Home,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,6,Streets Of NY,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,7,Bring'em Back,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,8,Yes Dem To Def,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,9,Pass Away,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,10,Let Them Things Go,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,11,Thunder In The Air,
6.02E+11,Terror Squad,True Story,"Street Records Corporation, Universal Records, Terror Squad Entertainment","CD, Album",,2004,1773467,1,12,Terror Era,
,"Technotronic, Ya Kid K",The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,1,Get Up! (Before The Night Is Over) (Dance Action Mix),
,Lonnie Gordon,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,2,Happenin' All Over Again (Italiano House Mix),
,"Rebel MC, Double Trouble",The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,3,Street Tuff (Scar Mix),
,"Rob 'N' Raz, Leila K",The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,4,Got To Get,
,S'Express,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,5,Mantra For A State Of Mind (Club Vocal),
,Redhead Kingpin And The FBI,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,6,"Do The Right Thing (12"" Mix)",
,"FPI Project, Sharon Dee Clarke",The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,7,Going Back To My Roots (Vocal Remix),
,Silver Bullet,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,8,20 Seconds To Comply (Pumped Up Mix),
,De La Soul,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,9,The Magic Number (1-2-3 Mix),
,"The Beatmasters, Betty Boo",The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,10,Hey DJ / I Can't Dance To That Music You're Playing (Special Remix),
,Magic Concept,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,11,Unstoppable,
,WestBam,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,12,"Hold Me Back (12"" Version)",
,Silver Bullet,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,13,Bring Forth The Guillotine (The Ben Chapman Remix),
,Deskee,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,1,14,Let There Be House (The A2 Zen Mix),
,Inner City,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,1,Whatcha Gonna Do With My Lovin' (Def Mix),
,Luther Vandross,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,2,Never Too Much (Remix '89 By Justin Strauss),
,Alyson Williams,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,3,I Need Your Lovin',
,Sydney Youngblood,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,4,If Only I Could,
,Gwen Dickey,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,5,Car Wash (The Wing Command Mix),
,Fresh 4,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,6,Wishing On A Star,
,Lisa Stansfield,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,7,All Around The World,
,Black Box,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,8,Ride On Time,
,Manic MC's,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,9,Mental,
,Kaoma,The Right Stuff 2 - Nothin' But A Houseparty,Stylus Music,Compilation,,1990,745529,2,10,"Lambada (12"" Version)",
